doi,filename
10.1061/JSDEAG.0000093,STDB-0100108302004-1957.pdf
10.1061/JSDEAG.0000098,STDB-0100108302005-1957.pdf
10.1061/JSDEAG.0000095,STDB-0100108302006-1957.pdf
10.1061/JSDEAG.0000101,STDB-0100108302007-1957.pdf
10.1061/JSDEAG.0000108,STDB-0100108302008-1957.pdf
10.1061/JSDEAG.0000111,STDB-0100108302009-1957.pdf
10.1061/JSDEAG.0000099,STDB-0100108302010-1957.pdf
10.1061/JSDEAG.0000100,STDB-0100108302011-1957.pdf
10.1061/JSDEAG.0000103,STDB-0100108302012-1957.pdf
10.1061/JSDEAG.0000104,STDB-0100108302013-1957.pdf
10.1061/JSDEAG.0000105,STDB-0100108302014-1957.pdf
10.1061/JSDEAG.0000106,STDB-0100108302015-1957.pdf
10.1061/JSDEAG.0000107,STDB-0100108302016-1957.pdf
10.1061/JSDEAG.0000109,STDB-0100108302017-1957.pdf
10.1061/JSDEAG.0000110,STDB-0100108302018-1957.pdf
10.1061/JSDEAG.0000113,STDB-0100108303001-1957.pdf
10.1061/JSDEAG.0000114,STDB-0100108303002-1957.pdf
10.1061/JSDEAG.0000115,STDB-0100108303003-1957.pdf
10.1061/JSDEAG.0000121,STDB-0100108303004-1957.pdf
10.1061/JSDEAG.0000118,STDB-0100108303005-1957.pdf
10.1061/JSDEAG.0000116,STDB-0100108303006-1957.pdf
10.1061/JSDEAG.0000124,STDB-0100108303007-1957.pdf
10.1061/JSDEAG.0000125,STDB-0100108303008-1957.pdf
10.1061/JSDEAG.0000112,STDB-0100108303009-1957.pdf
10.1061/JSDEAG.0000117,STDB-0100108303010-1957.pdf
10.1061/JSDEAG.0000119,STDB-0100108303011-1957.pdf
10.1061/JSDEAG.0000120,STDB-0100108303012-1957.pdf
10.1061/JSDEAG.0000122,STDB-0100108303013-1957.pdf
10.1061/JSDEAG.0000123,STDB-0100108303014-1957.pdf
10.1061/JSDEAG.0000135,STDB-0100108304001-1957.pdf
