doi,filename
10.1007/s13296-011-3007-x,STDB-0101301103007-2011.pdf
10.1007/s13296-011-3008-9,STDB-0101301103008-2011.pdf
10.1007/s13296-011-3010-2,STDB-0101301103009-2011.pdf
10.1007/s13296-011-3011-1,STDB-0101301103010-2011.pdf
10.1007/s13296-011-3012-0,STDB-0101301103011-2011.pdf
10.1007/s13296-011-4001-z,STDB-0101301104001-2011.pdf
10.1007/s13296-011-4002-y,STDB-0101301104002-2011.pdf
10.1007/s13296-011-4004-9,STDB-0101301104003-2011.pdf
10.1007/s13296-011-4005-8,STDB-0101301104004-2011.pdf
10.1007/s13296-011-0001-2,STDB-0101301104005-2011.pdf
10.1007/s13296-011-4006-7,STDB-0101301104006-2011.pdf
10.1007/s13296-011-4007-6,STDB-0101301104007-2011.pdf
10.1007/s13296-011-4008-5,STDB-0101301104008-2011.pdf
10.1007/s13296-012-1001-6,STDB-0101301201001-2012.pdf
10.1007/s13296-012-1002-5,STDB-0101301201002-2012.pdf
10.1007/s13296-012-1003-4,STDB-0101301201003-2012.pdf
10.1007/s13296-012-1004-3,STDB-0101301201004-2012.pdf
10.1007/s13296-012-1005-2,STDB-0101301201005-2012.pdf
10.1007/s13296-012-1006-1,STDB-0101301201006-2012.pdf
10.1007/s13296-012-1007-0,STDB-0101301201007-2012.pdf
10.1007/s13296-012-1008-z,STDB-0101301201008-2012.pdf
10.1007/s13296-012-1009-Y,STDB-0101301201009-2012.pdf
10.1007/s13296-012-1010-5,STDB-0101301201010-2012.pdf
10.1007/s13296-012-1011-4,STDB-0101301201011-2012.pdf
10.1007/s13296-012-2001-2,STDB-0101301202001-2012.pdf
10.1007/s13296-012-2002-1,STDB-0101301202002-2012.pdf
10.1007/s13296-012-2003-0,STDB-0101301202003-2012.pdf
10.1007/s13296-012-2004-z,STDB-0101301202004-2012.pdf
10.1007/s13296-012-2005-y,STDB-0101301202005-2012.pdf
10.1007/s13296-012-2006-x,STDB-0101301202006-2012.pdf
10.1007/s13296-012-2007-9,STDB-0101301202007-2012.pdf
10.1007/s13296-012-2008-8,STDB-0101301202008-2012.pdf
10.1007/s13296-012-2009-7,STDB-0101301202009-2012.pdf
10.1007/s13296-012-2010-1,STDB-0101301202010-2012.pdf
10.1007/s13296-012-2011-0,STDB-0101301202011-2012.pdf
10.1007/s13296-012-3001-y,STDB-0101301203001-2012.pdf
10.1007/s13296-012-3002-x,STDB-0101301203002-2012.pdf
10.1007/s13296-012-3003-9,STDB-0101301203003-2012.pdf
10.1007/s13296-012-3004-8,STDB-0101301203004-2012.pdf
10.1007/s13296-012-3005-7,STDB-0101301203005-2012.pdf
10.1007/s13296-012-3006-6,STDB-0101301203006-2012.pdf
10.1007/s13296-012-3007-5,STDB-0101301203007-2012.pdf
10.1007/s13296-012-3008-4,STDB-0101301203008-2012.pdf
10.1007/s13296-012-3009-3,STDB-0101301203009-2012.pdf
10.1007/s13296-012-3010-x,STDB-0101301203010-2012.pdf
10.1007/s13296-012-3011-9,STDB-0101301203011-2012.pdf
10.1007/s13296-012-3012-8,STDB-0101301203012-2012.pdf
10.1007/s13296-012-4001-7,STDB-0101301204001-2012.pdf
10.1007/s13296-012-4002-6,STDB-0101301204002-2012.pdf
10.1007/s13296-012-4003-5,STDB-0101301204003-2012.pdf
10.1007/s13296-012-4004-4,STDB-0101301204004-2012.pdf
10.1007/s13296-012-4005-3,STDB-0101301204005-2012.pdf
10.1007/s13296-012-4006-2,STDB-0101301204006-2012.pdf
10.1007/s13296-012-4008-0,STDB-0101301204007-2012.pdf
10.1007/s13296-012-4010-6,STDB-0101301204008-2012.pdf
10.1007/s13296-012-4011-5,STDB-0101301204009-2012.pdf
10.1007/s13296-012-4012-4,STDB-0101301204010-2012.pdf
10.1007/s13296-012-4013-3,STDB-0101301204011-2012.pdf
10.1007/s13296-012-4007-1,STDB-0101301204012-2012.pdf
10.1007/s13296-012-4016-0,STDB-0101301204013-2012.pdf
10.1007/s13296-012-4009-z,STDB-0101301204014-2012.pdf
10.1007/s13296-013-1001-1,STDB-0101301301001-2013.pdf
10.1007/s13296-013-1002-0,STDB-0101301301002-2013.pdf
10.1007/s13296-013-1003-z,STDB-0101301301003-2013.pdf
10.1007/s13296-013-1004-y,STDB-0101301301004-2013.pdf
10.1007/s13296-013-1005-x,STDB-0101301301005-2013.pdf
10.1007/s13296-013-1006-9,STDB-0101301301006-2013.pdf
10.1007/s13296-013-1007-8,STDB-0101301301007-2013.pdf
10.1007/s13296-013-1008-7,STDB-0101301301008-2013.pdf
10.1007/s13296-013-1009-6,STDB-0101301301009-2013.pdf
10.1007/s13296-013-1010-0,STDB-0101301301010-2013.pdf
10.1007/s13296-013-1011-z,STDB-0101301301011-2013.pdf
10.1007/s13296-013-1012-y,STDB-0101301301012-2013.pdf
10.1007/s13296-013-1013-x,STDB-0101301301013-2013.pdf
10.1007/s13296-013-1014-9,STDB-0101301301014-2013.pdf
10.1007/s13296-013-1015-8,STDB-0101301301015-2013.pdf
10.1007/s13296-013-1016-7,STDB-0101301301016-2013.pdf
10.1007/s13296-013-1017-6,STDB-0101301301017-2013.pdf
10.1007/s13296-013-1018-5,STDB-0101301301018-2013.pdf
10.1007/s13296-013-1019-4,STDB-0101301301019-2013.pdf
10.1007/s13296-013-2001-x,STDB-0101301302001-2013.pdf
10.1007/s13296-013-2002-9,STDB-0101301302002-2013.pdf
10.1007/s13296-013-2003-8,STDB-0101301302003-2013.pdf
10.1007/s13296-013-2004-7,STDB-0101301302004-2013.pdf
10.1007/s13296-013-2005-6,STDB-0101301302005-2013.pdf
10.1007/s13296-013-2006-5,STDB-0101301302006-2013.pdf
10.1007/s13296-013-2007-4,STDB-0101301302007-2013.pdf
10.1007/s13296-013-2008-3,STDB-0101301302008-2013.pdf
10.1007/s13296-013-2009-2,STDB-0101301302009-2013.pdf
10.1007/s13296-013-2010-9,STDB-0101301302010-2013.pdf
10.1007/s13296-013-2011-8,STDB-0101301302011-2013.pdf
10.1007/s13296-013-2012-7,STDB-0101301302012-2013.pdf
10.1007/s13296-013-2013-6,STDB-0101301302013-2013.pdf
10.1007/s13296-013-2014-5,STDB-0101301302014-2013.pdf
10.1007/s13296-013-2015-4,STDB-0101301302015-2013.pdf
10.1007/s13296-013-3001-6,STDB-0101301303001-2013.pdf
10.1007/s13296-013-3002-5,STDB-0101301303002-2013.pdf
10.1007/s13296-013-3003-4,STDB-0101301303003-2013.pdf
10.1007/s13296-013-3004-3,STDB-0101301303004-2013.pdf
10.1007/s13296-013-3005-2,STDB-0101301303005-2013.pdf
10.1007/s13296-013-3006-1,STDB-0101301303006-2013.pdf
10.1007/s13296-013-3007-0,STDB-0101301303007-2013.pdf
10.1007/s13296-013-3008-z,STDB-0101301303008-2013.pdf
10.1007/s13296-013-3009-y,STDB-0101301303009-2013.pdf
10.1007/s13296-013-3010-5,STDB-0101301303010-2013.pdf
10.1007/s13296-013-3011-4,STDB-0101301303011-2013.pdf
10.1007/s13296-013-3012-3,STDB-0101301303012-2013.pdf
10.1007/s13296-013-3013-2,STDB-0101301303013-2013.pdf
10.1007/s13296-013-3014-1,STDB-0101301303014-2013.pdf
10.1007/s13296-013-3015-0,STDB-0101301303015-2013.pdf
10.1007/s13296-013-4001-2,STDB-0101301304001-2013.pdf
10.1007/s13296-013-4002-1,STDB-0101301304002-2013.pdf
10.1007/s13296-013-4003-0,STDB-0101301304003-2013.pdf
10.1007/s13296-013-4004-z,STDB-0101301304004-2013.pdf
10.1007/s13296-013-4005-y,STDB-0101301304005-2013.pdf
10.1007/s13296-013-4006-x,STDB-0101301304006-2013.pdf
10.1007/s13296-013-4007-9,STDB-0101301304007-2013.pdf
10.1007/s13296-013-4008-8,STDB-0101301304008-2013.pdf
10.1007/s13296-013-4009-7,STDB-0101301304009-2013.pdf
10.1007/s13296-013-4010-1,STDB-0101301304010-2013.pdf
10.1007/s13296-013-4012-z,STDB-0101301304011-2013.pdf
10.1007/s13296-013-4013-y,STDB-0101301304012-2013.pdf
10.1007/s13296-013-4014-x,STDB-0101301304013-2013.pdf
10.1007/s13296-013-4015-9,STDB-0101301304014-2013.pdf
10.1007/s13296-014-1001-9,STDB-0101301401001-2014.pdf
10.1007/s13296-014-1002-8,STDB-0101301401002-2014.pdf
10.1007/s13296-014-1003-7,STDB-0101301401003-2014.pdf
10.1007/s13296-014-1005-5,STDB-0101301401004-2014.pdf
10.1007/s13296-014-1006-4,STDB-0101301401005-2014.pdf
10.1007/s13296-014-1007-3,STDB-0101301401006-2014.pdf
10.1007/s13296-014-1008-2,STDB-0101301401007-2014.pdf
10.1007/s13296-014-1009-1,STDB-0101301401008-2014.pdf
10.1007/s13296-014-1010-8,STDB-0101301401009-2014.pdf
10.1007/s13296-014-1011-7,STDB-0101301401010-2014.pdf
10.1007/s13296-014-1012-6,STDB-0101301401011-2014.pdf
10.1007/s13296-014-1013-5,STDB-0101301401012-2014.pdf
10.1007/s13296-014-1014-4,STDB-0101301401013-2014.pdf
10.1007/s13296-014-1015-3,STDB-0101301401014-2014.pdf
10.1007/s13296-014-1016-2,STDB-0101301401015-2014.pdf
10.1007/s13296-014-2001-5,STDB-0101301402001-2014.pdf
10.1007/s13296-014-2002-4,STDB-0101301402002-2014.pdf
10.1007/s13296-014-2003-3,STDB-0101301402003-2014.pdf
10.1007/s13296-014-2004-2,STDB-0101301402004-2014.pdf
10.1007/s13296-014-2005-1,STDB-0101301402005-2014.pdf
10.1007/s13296-014-2006-0,STDB-0101301402006-2014.pdf
10.1007/s13296-014-2007-z,STDB-0101301402007-2014.pdf
10.1007/s13296-014-2008-y,STDB-0101301402008-2014.pdf
