doi,filename
10.1007/BF00298633,STDB-0101700101001-1986.pdf
10.1007/BF00298634,STDB-0101700101002-1986.pdf
10.1007/BF00298635,STDB-0101700101003-1986.pdf
10.1007/BF00298636,STDB-0101700101004-1986.pdf
10.1007/BF00298637,STDB-0101700101005-1986.pdf
10.1007/BF00298638,STDB-0101700101006-1986.pdf
10.1007/BF00277694,STDB-0101700102001-1986.pdf
10.1007/BF00277695,STDB-0101700102002-1986.pdf
10.1007/BF00277696,STDB-0101700102003-1986.pdf
10.1007/BF00277697,STDB-0101700102004-1986.pdf
10.1007/BF00277698,STDB-0101700102005-1986.pdf
10.1007/BF00277699,STDB-0101700102006-1986.pdf
10.1007/BF00272622,STDB-0101700103001-1986.pdf
10.1007/BF00272623,STDB-0101700103002-1986.pdf
10.1007/BF00272624,STDB-0101700103003-1986.pdf
10.1007/BF00272625,STDB-0101700103004-1986.pdf
10.1007/BF00273701,STDB-0101700104001-1986.pdf
10.1007/BF00273702,STDB-0101700104002-1986.pdf
10.1007/BF00273703,STDB-0101700104003-1986.pdf
10.1007/BF00273704,STDB-0101700104004-1986.pdf
10.1007/BF00273705,STDB-0101700104005-1986.pdf
10.1007/BF00273706,STDB-0101700104006-1986.pdf
10.1007/BF00273707,STDB-0101700104007-1986.pdf
10.1007/BF00282040,STDB-0101700201001-1987.pdf
10.1007/BF00282041,STDB-0101700201002-1987.pdf
10.1007/BF00282042,STDB-0101700201003-1987.pdf
10.1007/BF00282043,STDB-0101700201004-1987.pdf
10.1007/BF00282044,STDB-0101700201005-1987.pdf
10.1007/BF00282045,STDB-0101700201006-1987.pdf
10.1007/BF00282046,STDB-0101700201007-1987.pdf
10.1007/BF00282047,STDB-0101700201008-1987.pdf
10.1007/BF00282131,STDB-0101700202001-1987.pdf
10.1007/BF00282132,STDB-0101700202002-1987.pdf
10.1007/BF00282133,STDB-0101700202003-1987.pdf
10.1007/BF00282134,STDB-0101700202004-1987.pdf
10.1007/BF00282135,STDB-0101700202005-1987.pdf
10.1007/BF00282136,STDB-0101700202006-1987.pdf
10.1007/BF00282137,STDB-0101700202007-1987.pdf
10.1007/BF00571022,STDB-0101700203001-1987.pdf
10.1007/BF00571023,STDB-0101700203002-1987.pdf
10.1007/BF00571024,STDB-0101700203003-1987.pdf
10.1007/BF00571025,STDB-0101700203004-1987.pdf
10.1007/BF00571026,STDB-0101700203005-1987.pdf
10.1007/BF00571027,STDB-0101700203006-1987.pdf
10.1007/BF00296418,STDB-0101700204001-1987.pdf
10.1007/BF00296419,STDB-0101700204002-1987.pdf
10.1007/BF00296420,STDB-0101700204003-1987.pdf
10.1007/BF00296421,STDB-0101700204004-1987.pdf
10.1007/BF00296422,STDB-0101700204005-1987.pdf
10.1007/BF00296423,STDB-0101700204006-1987.pdf
10.1007/BF00296424,STDB-0101700204007-1987.pdf
10.1007/BF00280747,STDB-0101700301001-1988.pdf
10.1007/BF00280748,STDB-0101700301002-1988.pdf
10.1007/BF00280749,STDB-0101700301003-1988.pdf
10.1007/BF00280750,STDB-0101700301004-1988.pdf
10.1007/BF00280751,STDB-0101700301005-1988.pdf
10.1007/BF00280752,STDB-0101700301006-1988.pdf
10.1007/BF00317056,STDB-0101700302001-1988.pdf
10.1007/BF00317057,STDB-0101700302002-1988.pdf
10.1007/BF00317058,STDB-0101700302003-1988.pdf
10.1007/BF00317059,STDB-0101700302004-1988.pdf
10.1007/BF00317060,STDB-0101700302005-1988.pdf
10.1007/BF00297441,STDB-0101700303001-1988.pdf
10.1007/BF00297442,STDB-0101700303002-1988.pdf
10.1007/BF00297443,STDB-0101700303003-1988.pdf
10.1007/BF00297444,STDB-0101700303004-1988.pdf
10.1007/BF00297445,STDB-0101700303005-1988.pdf
10.1007/BF00297446,STDB-0101700303006-1988.pdf
10.1007/BF00368956,STDB-0101700304001-1988.pdf
10.1007/BF00368957,STDB-0101700304002-1988.pdf
10.1007/BF00368958,STDB-0101700304003-1988.pdf
10.1007/BF00368959,STDB-0101700304004-1988.pdf
10.1007/BF00368960,STDB-0101700304005-1988.pdf
10.1007/BF00368961,STDB-0101700304006-1988.pdf
10.1007/BF00368962,STDB-0101700304007-1988.pdf
10.1007/BF00285779,STDB-0101700401001-1988.pdf
10.1007/BF00285780,STDB-0101700401002-1988.pdf
